846|847	Et lancelot le conuoie grant piece de la nuit plaignant |et plorant sa valour. 	et lanc̃ le conuoie gn̾t piece de nuit plorant et plangnant et regretant sa proesce. 	834
848	Et se ne fust la damoisele 	et se ne fust la damoisele 	835
849|850	qui auec lui estoit. |moult en eust plus fait. 	qui auec lui estoit mout en eust plus fait 	836
851	mais cele len destorna. 	quil ne fist. 	837
852	Et il commanda au cheualier 	mais le le desfandi au cheualier 	838
853	quil ne fust enterres deuant chou quil venist a lui. 	que il ne fust enterres deuant |que lanc᷑. i fust uenus. 	839|840
854	A tant sen part de lui lancelot 	Si se partent li un de lautre. 	841
855	et retorne a labbaye 	et lanc̃ retorne a labeye 	842
856|857	si se couche |Ne onques la nuit ne volt mangier ne boire pour chose 	et se coche ne onques la nuit ne uot mangier ne boire por chose 	843
858	que on li deist. 	que len li deist. 	844
859	ains ploret dolosa tout ades. 	ains plora et dolosa tout ades. 	845
860	Si li anoia moult li iors 	si li anuia mout li iors 	846
861	qui tant demoroit : 	qui tant demora a uenir. 	847
862	Et au matin si tost com li iors apparut. 	Au mation si tost com li iors aparut |se lena lanc̃. 	848|849
863	se leua et oy messe entre lui et la damoisele. 	et oi messe entre lui et la damoisele. |et puis sarma 	850|851
864	lors li dist elle lez noueles de bohort. 	et lors dist ele les nouelles de behort. 	852
865	comment elle lauoit veu deuant hongrefort 	et se quele en auoit |uen deuant le chastel de honguefort. 	853|854
866	et il en fu moult lies. 	et il en fu mout liez 	855
867	Et elle li dist. 	et ele li dist. 	856
868	Sire il vous ua querant. 	Sire il uos ua querant ne ia 	857
869	ne iamais ne finera deuant 	mais ne finera 	858
870	ce quil vous aura trouue. 	tant quil uos ait troue. |ha; 	859|860
871|872	Damoisele fait lancelot |se vous le quidies auant trouuer de moi. 	damoisele fait il se uus le cuidiez trouer ains de moi. 	861
873	iou vous voldroie proier 	Ie uous uodroie prier |que uous feissiez tant por amor de moie: 	862|863
874	que vous li portissies ceste espee 	que uos li portissiez ceste espee. 	864
875	qui fu monseignor Galeholt, 	qui fu monsignor Gal̾. 	865
876	Et li dites 	et li dires 	866
877	quil le port de par moi. 	quil laport de par moi 	867
878|879	quar elle est moult bone |et moult bele. 	car mout est bone. 	868
880	elle dist 	et ele dist 	869
881	que elle le trouuera bien par tamps 	que ele le trouera par tans. 	870
882	et bien fera ce dist cest message. 	et que bien fera cest mesaige . 	871
883	Si sen part atant de lui. 	Atant se part de lanc̃. la damoisele. 	872
884	Et il sen vait uers le castel de florega. 	et il sen ua tout droit uers le chastel de floego. 	873
885	Si y uin entor prime. 	Si i uint a hore de prime et des garde es pres de fors |La uille si auoit mout de gent entor .i. fe. 	874|875
886	Et il regarde en mi lez pres dehors la vile 	Et quant il aparsoit le feu si a paor de la damoisele. |et lors broche li cheual 	876|877
887	Si vit moult grant gent entor vn fu. 	et uient corant cele part. |tant comme il puet de cheual traire. 	878|879
888|889	ou on deuoit ardoir le suer melyagant, |CNuant lancelot aperchut le fu 	et quant il uien iusque la si esgarde 	880
890	si ot moult grant paour de la damoisele 	et uoit la damoisele 	881
891	qui y ia estoit menee au fu pour destruire. 	que ia estoit amenee au feu por destruire. 	882
892	Si estoit en vne poure chemise 	Si estoit en la pure chemisse si la tenoien 	883
893	et le tenoient. vi. pautonnier. iij. dune part. et. iij. dautre. 	.ui. pautenier trois deuant et trois derier. 	884
894|895	Si natendoient a geter |le el fu fors le commandement as iuges 	Si natandoient a geter li el feu fort le comandement les menistres. 	885
896	et elle ploroit moult tendrement 	et ele ploroit trop meruilleusement 	886
897|898	et regretoit lancelot |et disoit ha : 	et regretoit lanc̾. 	887
899	gentiex hom lancelot 	ha gentil cheualiers lanc̃. 	888
900	quar pleust ore a dieu 	car pleust ore a dieu 	889
901	que vous seussies ceste nouele 	que uos seussiez ceste nouelle. 	890
902	et puis vous fuissies chi a demie lieue. 	et uos fussiez pres de ci a demi lieue. 	891
903	Certes a laide de dieu et de la uostre fuisse iou encore anuit rescousse malgre mes anemis 	Certes a laide de dieu |et ala uostre seroie ie encore ennuit rescouce maugre mes anemis. 	892|893
904	si men conuendra ore a morir pour la vie 	Mais uos ne le sauez pas |si me couanra morir. 	894|895
905	que iou vous saluai apres dieu. 	por la uie |que ie uos sauuai apres dieu. 	896|897
906|907	Mais il ne me poise mie |tant pour moi 	mais certes il ne men poise pas tant por moi comme por uos. 	898
908	comme il fait pour le corous 	por le corrous 	899
909	que vous en aures 	que uos en arrois 	900
910	quant vous saures ma mort. 	quant uos le saurois. 	901
911	Mais ce me conforte moult 	mais ce me reconforte mout. 	902
912	que les puceles gaaigneront en ma mort. 	que ie sai bien |queles damoisele gaangneront tant en ma mort 	903|904
913	quar iamais nulle ne vous requerra dayde 	que iamais nule ne uos requerra a aide. 	905
914	que vous ne li aidies 	que uos li faillois 	906
915	tant comme il vous sousuiegne de moi. 	tant comme il uos membera de moi. 	907
916	Car vostre cuers est si grans 	Car uostres cuers est si sains 	908
917	quil ne puet estre sans grant merite rendre a toutes celes 	quil ne puet estre sans grant merites rendre a totes celes 	909
918	qui de par moi vous reclameront 	qui de par moi se reclameront. 	910
919	Si mest auis 	Si mest auis 	911
920	que il mest moult miex a lame pour la loiaute faire 	que il est miex a marme de morir por la loiaute faire 	912
921	et pour geter de prison si uaillant homme 	et por oster de prison si uaillant home 	913
922	comme vous estes. 	comme uos estes ; 	914
923	que vous fuissies mors pour la desloiaute melyagant 	que uos fussiez mors par la desloiaute meleagant 	915
924	qui en prison vous auoit mis. 	qui uos auoit mis en prison par traison. 	916
925	ANsi disoit la damoisele moult tenrement plorant. 	ANsi dissoit la damoisele ml̃t tandrement en plorant. 	917
926	Et lancelot vint durement poignant 	et lors uint lanc̃. 	918
927	la ou il le vit ester. 	cele part |ou il la uit. 	919|920
928	Si dist a chiaus 	et dit a ciax 	921
929|930	qui le tenoient. |Laissies ester la damoisele laissies. 	qui la renoient Laissiez la damoisele. 	922
931	pourcoi fait vns cheualiers armes 	Por qoi sire fait uns cheualiers 	923
932	qui auant saut le lairoit on. 	qui auant saut |por quoi la lairons nous. 	924|925
933	pour chou fait il 	Por ce fait il 	926
934	que vous naues droit de li faire morir. 	que uous ni auez droit en li faire morir. 	927
935	Si auons fait cil si grant 	Si auons fait cil 	928
936	que nous lauons atainte de murdre. 	que nos lauons atainte do mudre 	929
937	dont iou lapelai 	que nos li meciens sus. 	930
938	et elle sen offri a desfendre. 	et ele sen offri a desfandre. 	931
939	mais elle ne trouua onques 	Mais ele ne troua onques. cheualier 	932
940	qui zs escu en portast por li. 	qui por li enprrist escu. 	933
941	Et chou nest mie de meruelle. 	et se nest pas m̾ueille 	934
942	quar cascuns set bien 	que chascuns set bien 	935
943|944	que elle a desloiaument oure. |De coi fait lancelot. 	comment ele en a erer de coi fait lanc̃. 	936
945	De chou fait cil 	Decce fat cil 	937
946	que elle deliura lancelot de prison. 	que ele deliura lanc̃. 	938
947	por ocirre melyagant son frere. 	por ocirre meleagan son frere. 	939
948	Se vous fait lancelot voles moustrer 	Ce uos fait lanc̃. |le uoliez mostrer 	940|941
949	que elle ait fait traison et murdre. 	que ele fist traison ne murdre: 	942
950	de che seroie iou tous pres de la desfendre 	Ie seroie pret del desfandre 	943
951	Qui estes vous fait cil. 	Qui estes uos fait cil. 	944
952	Iou sui vns cheualiers fait lancelot 	uns cheualiers sui fait cil. 	945
953|954	qui chi sui venus |por rescorre ceste damoisele. 	Qui uing ceste part por li desfendre. 	946
955	Desfendre fait cil. 	Par foi fait cil. 	947
956|957	par foy se iou voloie. |il ne men conuendroit pas desfendre. 	Ce ie uoloie il ne men conuanroit ia conbatre. 	948
958	Car des hier estoit elle atainte 	Car des ier eu est ele ia atainte. 	949
959	puis quele ne pot desfendeor trouuer 	puis que ele ne post trouer 	950
960	qui la desfendist. 	qui la desfandist. 	951
961	Mais iou y senc ma droiture si loial. 	mais ie sen ma querele si aloial. |et si a droituriere; 	952|953
962	quil na cheualier el monde uers 	quil na cheualier el monde uers 	954
963	qui iou ne losaisse bien moustrer au droit 	cui ie ne lo fasse bien prouer au grant droit 	955
964	que iou y ai. 	que gi ai. 	956
965	En non dieu fait lancelot. 	EN non dieu fait lanc̃. 	957
966	Ore y para quar iou sui tous pres 	or i parra. |car ie sui pres 	958|959
967	que iou la desfende uers vous. 	que ie la deffande uers uos. 	960
968|969	voire fait cil. |Et par mon chief et vous y morres comme traitres et desloiaus. 	Uoire fait cil. par mon chief et uos en morrois comme traites et desloiax. 	961
970	Lors traient la damoisele loing del fu. 	Lors traient la damoisele ensus del feu 	962
971	et li cheualiers seslongent li vns de lautre. 	et li cheualier sentͤa longuet li uns de lautre. 	963
972|973	puis sentrelaissent corre li vns vers lautre. |quanque il porent des cheuax traire. 	Si sentreuienuent nent si tost conli cheuaus lor pueent aler. 	964
974	si sentrefierent si durement 	Si sentrefierent des glaiues si durement 	965
975	que lor glaiues volent en pieces. 	quil les font uoler en pieces. 	966
976	puis sentrehurtent des cors et des uisages si durement 	puis sentrehurtent des cors et des uisages. 	967
977	quil ni ot celui 	Si que il ni a celui 	968
978	quil ne fust desconrees. 	qui tous ne soit estordis et desconrares. 	969
979	Mais li cheualiers fu si estordis 	mais li cheualiers est |Si estordis 	970|971
980|981	quil ne se pot tenir es archons de sa sele |Ains uole ius de son cheual, 	quil ne se puet tenir en sele ains bale a terre. 	972
982	Et au fn el chair feri li coins de son heaume en terre. 	et au parcheoir feri li coins en cͣre del hiame. 	973
983	si qua poi quil not le col brisie. 	Si qua bien pou que cil na le col brisie. s quant lanc̃. 	974
984	Et quant lancelot ot fait son tor 	a fait son cor si descent 	975
985|986	si descent quar hontes li samble s de requerre a cheual celui |qui estoit a pie. 	Car honte li fust de requerre a cheual celui qui estoit a pie. 	976
987	Si trait lespee 	Si trait lespee 	977
988	et corut sus a celui 	et cort sus celui 	978
989	qui ia se releuoit. 	qui ia ce releuoit. 	979
990	Si li donne parmi le heaume tel cop 	Si li done si grant cop parmi le hiaume 	980
991	quil le fait a la terre flatir des palmes et des genouls. 	quil le fait uoler a terre des paumes et des ienos. 	981
992	puis recoeure. j. autre cop 	Si quil recueure un autre cop 	982
993|994	si le fiert par tel air |si que il labat a terre tout estordi. 	si quil le fait tout parcheoir. 	983
995	puis le prent au heaume 	et lors le prent par le hiaume 	984
996	si le traine uers le fu 	et le traine iuscau feu. 	985
997	et le gete dedens. 	et le gecte dedens. 	986
998	et cil estoit si estordis. 	et ciz estoit si estordiz 	987
999	et si uoit perdu la force de son cors 	et tant auoit perdu la force dou cors 	988
1000	quil ne se pot releuer. 	que releuer ne se puet. 	989
1001	si le conuint remanoir el fu 	si le couint remanoir 	990
1002	et morir en tel maniere. 	et morir en tel maniere. 	991
1003	Lors vienent auant cil 	Lors uiennent auant cil 	992
1004	qui le camp gardent 	qui le feu gardoient. 	993
1005	et dient a lancelot. 	Si dient a lanc̃. 	994
1006	quil en a asses fait. 	quil auoit assez fait. 	995
1007	si li rendent la damoisele saine et salue. 	et li rendent la damoisele sainne et haitie. 	996
1008	Et il la fait uestir: 	et il la fait uestir. 	997
1009	puis li demande 	pus |Li demande 	998|999
1010	que eler veult 	que ele uet 	1000
1011|1012	que il face plus. |Sire 	que il face mais. 	1001
1013|1014	ce dist la damoisele |ie Voel 	SIre fait ele 	1002
1015	que vous me metes a saluete en mon castel. 	que uos me remenez a mon chastel. 	1003
1016	Et il dist 	et il dit 	1004
1017	que chou fera il moult volentiers. 	si fera il. |Si la fait monter 	1005|1006
1018	puis le conduit au castel 	et la conduit iuscau chastel 	1007
1019|1020	ou elle voloit aler. |et la ou elle lauoit autre sois garde maint ior. 	oue ele lauoit garde maint ior. 	1008
1021	Et li castiaus auoit non Galafort 	Ciz chastiax auoit non Balefort 	1009
1022	et seoit sor vne petite riuiere. 	et seoit sor une petite riuiere. 	1010
1023	et estoit moult bien assis de toutes choses. 	Si estoit mout aisiez de totes choses: 	1011
1024	Et estoit fors a merueilles. 	et fors a merueillens. et quant lanc̃. uint 	1012
1025	Et quant lancelot vint 	la 	1013
1026|1027	la il ne fait mie a demander |Se on li fist grant ioie 	il ne fait pas a demander cil en fist ioie. 	1014
1028	quar cil del castel sorent ia bien 	Car cil del chastel sauoien ia bien 	1015
1029	comment lor dame estoit deliuree par. j. cheualier 	commen lor dame estoit deliuree par .i. cheualier 	1016
1030	qui aueques li venoit. 	qui o li uenoit |et quant il le uirent 	1017|1018
1031	Et il firent a lui si grant ioie 	Si le resurent a si grant ioie 	1019
1032	comme se chou fust diex meismes. 	comme ce fudt diex meismes. 	1020
1033	et sagenoillent par deuant luj par la ou il uenoit. 	et sagenoillent deuant lui par la ou il uenoit. 	1021
1034	et crioient 	Et crioient a une uois tuit ensanble. 	1022
1035	Is iet al tuit a vne vois. Sire sour tous chiaus del monde soies vous li bien uenus 	Sire sor tous ciax dou monde soiez uous li bien uenus. 	1023
1036	qui nostre grant doel aues torne a ioie tel feste 	Car nostre grant duel auez atorne a ioie. a tous iors mais. 	1024
1037	et a tel ioie ont laiens receu lancelot. 	A tel Ioie out lanc̃. receut. 	1025
1038	Et quant il ot la dame PA descendu deuant son maistre palais 	Et quant il ot la damoisele descendue deuant son palais 	1026
1039	si sen volt aler 	Si sen uoloit aler maintenant. 	1027
1040	quar il nestoit mie plus de tierce. 	Car il niert encore plus de tierce. 	1028
1041	mais elle le prist au frain 	mais ele le print au franc 	1029
		et le fist descendre a fine force. 	1030
1042	et li dist par sainte crois sire cheualiers vous ne mescaperes mie ensi. 	et li dist. |Par foi sire cheualiers ainsi ne meschaperes uos mie. 	1031|1032
1043	Si llele fist descendre et desarmer 	et lors li comande a desarmer. |et uarles saillent por faire son coumandement. 	1033|1034
1044	et tantost comme il fu desarmes le connut elle 	et tantost comme il a oste son hiamre |ele le quenoit. 	1035|1036
		Si li cort les bras tandus 	1037
1045	et le corut acoler et baisier le volt elle 	et le uet baisier a force en la boche. 	1038
1046	mais il guenchist. 	quant il li guenchit 	1039
1047	Et elle li baise le col et la face et le menton 	ele li baise la boche et le col et le menton. 	1040
		puis que autre chose nen puet auoir. 	1041
1048	et pleure de pitie. 	Si pleure de pitie 	1042
1049|1050	Et dist. |Ha : 	et dit ha: 	1043
1051	gentiex cheualiers. 	gentiz cheualiers 	1044
1052	tant vous auoie desire a ueoir 	tant uos auoie desire a ueoir. 	1045
1053	aincois que iou morusse. 	ains que ie morisse. 	1046
1054	Mais comment laues vous puis fait 	Mais coment lauez uos |puis fait 	1047|1048
1055	et comment uenistes vous ceste part. 	que ie ne uos ui. 	1049
1056|1057	Et il li dist. |bien dieu merci. 	et il dit mout bien la dieu merci. 	1050
1058	et vne ocoison mi amena. 	Et ceste part fait ele |comment uenistes uos 	1051|1052
1059	Si dist 	qui auant ier uos en partites. |Par foi fait il une grant ocoisons mi amena. 	1053|1054
1060	comment vns cheualiers a vnes armes uermeilles lauoit apele de traison en la cort le roy artu 	Puis li conte coment uns cheualiers a unes armes uermeilles |lauoit apele de traisson a la cort le roi artu. 	1055|1056
1061	pour la mort melyagant. 	por la mort de meleagͣ. 	1057
1062	si men conuient a desfendre en la cort le roy baudemagu. 	Si li couient a desfandre en la cort le roi bademagu de gorre. 	1058
1063	ha y fait elle iou sai bien 	Ha; |fait ele ie sas bien 	1059|1060
1064	qui il est Cest argondrass li rous. 	qui il est. 	1061
1065	Et li cheualiers 	Cest agodras li rous. et li cheualiers 	1062
1066	que vous aues ochis 	cui uos auez ocis 	1063
1067	et ars estoit ses freres. 	et ars hui en cest ior. estoit ses freres. 	1064
1068	si ne sai 	Si ne sai 	1065
1069	que vous puissies faire. 	que uos en puissiez faire. 	1066
1070	Car se mes peres set vraiement 	Car ce mes peres cest 	1067
1071	que vous aues melyagant ocis. 	que uos auez ocis mel̾. 	1068
1072	Iou criem 	mon frere ie crien 	1069
1073|1074	quil ne vous face ocirre. |pour le grant doel 	que il ne uos face ocirre por le grant duel 	1070
1075	quil en aura. 	que il en auoi. 	1071
1076	Comment fait lancelot ne le set il mie encore. 	Coument fait lanc̃. |ne le cest il encore pas. 	1072|1073
1077	Si mait diex fait elle nenil. 	Si maist diex fait ele nenil. 	1074
1078	Si est melygant amenez er cest pais. XV. iors a passes. 	Si est mell. aporte en cest pais bien a .xu. iors. 	1075
1079	si gist el castel des. iiij. pierres. 	et est el chastel de .iiii. pierres. 	1076
1080	Et le gardent illueques si celeement 	et le gardent la si celeement 	1077
1081	que li roys nen set encore noient. 	que li rois nen cest encore riens. 	1078
1082	Si vous en conuendra esploitier au plus tost que vous porres. 	si uos en couenra esploitier au plus saigement |que uos porrois 	1079|1080
1083	Mais a quant est li iors. 	Et quant est li iors 	1081
1084	que vous en baes a desfendre. 	que uos nous en deuez desfandre. 	1082
1085	Et il dist 	et il dit 	1083
1086	que chou est le ior de la magdalaine. 	que cest le ior de la magelainne. 	1084
1087	Or vous en consaut diex fait elle. 	Or uas en consaut fait ele diex. 	1085
1088	quar iou ai grant doute 	que iai grant paour 	1086
1089	que argondras ne vous face anui ou traison 	que agodras ne uous face anui par traison. 	1087
1090|1091	De chou fait il naies ia garde |mais tout son pooir en face 	De ce fait il naiez ia garde tout son pooir en face 	1088
1092	quar iou nen aurai ia paour . 	que ie ne le dout pas. 	1089
1093	lele nuit fu lancelot moult a aise 	Assez parleren cele nuit de maintes chosez. 	1090
1094	et moult firent cil del chastel ioie de lui et de lor dame. 	et mout firrent cil del chastel grant Ioie de lor dame 	1091
1095	que il quidoient auoir perdue. 	que il cuidoient auoir perdue. 	1092
		et orlat sainne et haitie. 	1093
1096	Et au matin si tost com li iors apparut 	Et au matin |quant li iors aparut biax et clers 	1094|1095
1097	se leua lancelot et sarma 	se leua lautre de son lit 	1096
1098	et prist congie a la damoisele. 	et se parti de la damoisele 	1097
1099	et elle le commande a dilelu 	Quant il fu armez la damoisele comande a 	1098
1100	et li pria 	dieu.et li prie 	1099
1101	quil reuenist par li au repairier. 	que il sen reuenist par li au repairier. 	1100
1102	Et il li dist 	et il dit 	1101
1103	que si feroit il 	que si feroit il 	1102
1104	se il pooit. 	se il puet. 	1103
1105	si se met en son chemin 	et il se remest en son chemin. 	1104
1106	et esra toute iour iusques au soir. 	et erre iuscau uespre. 	1105
1107	Et lors aproche dune riuiere 	et lors aproche une riuiere 	1106
1108	que on apeloit agloride. 	que len apele aglode. 	1107
1109|1110	si en estoit laigue moult parfonde. |et moult noire, 	et si en estoit leue parfonde et mout noire. 	1108
1111	Quant lancelos vint pres de laiglule 	et quant il uint pres de leue 	1109
1112	si y uit. iij. paueillons tendus. 	si uit .iii. pauillons. 	1110
1113	dont li vns estoit blans. 	tandus delez la riuiere. 	1111
1114	et li autre doi moien estoient de autre color. 	et en estoit li uns grans et biax. |et li autres estoient 	1112|1113
1115	Et lors issi del pauellon vns cheualiers tous armes. 	moien.et lors issi de lun des pauilons uns cheualiers tous armez 	1114
1116	qui li a dit 	qui li dit 	1115
1117	que bien soit il uenus 	que bien soit il uenus. 	1116
1118	Et il li rent son salu. 	et il li rent tout maintenant son salu. ha: 	1117
1119	Biau sire ce dist li cheualiers del paueillon vous me sambles vns cheualiers errans. 	Sire uos me sanblez cheualiers errans 	1118
1120	et iaim tous chiaus 	et ie ain tous seus 	1119
1121	qui en tel maniere usent lor vie. 	qui en tel maniere ussent lor uie. 	1120
1122	Car iou meismes sui cheualiers errans. 	Et ie meismes sui cheualiers errans 	1121
1123	et pour chou vous voeil iou proier 	Si uos uoroie prier. 	1122
1124	que vous vous herbergies hui mais auec moi. 	que uos herberresiez hui mais auec moi ennuit. 	1123
1125|1126	Car se vous vous partes de ci |vous ne trouueres hui 	Car ce uos passez de ci uos ne trouerois ce fores non si sauuages: 	1124
1127	mais se fores non saluages. 		
1128	si que vous y porrois bien foruoier. 	que uos i porrois moutost desuoier. 	1125
1129	Et il est pres del uespre 	et il est bien tans de herbreger. |ce ueez uus. 	1126|1127
1130	si vous lo que vous remaignies 	Por ce uos loie |que uus remenois 	1128|1129
1131	et vous el aurois ostel tout a uostre uolente. 	et uos aurois ostel et bel et bon au ren chois 	1130
1132	iau sire fait lancelot 	Biax sire fait lanc̃ 	1131
1133	puis que il vous plaist iou remandrai. 	des que il uos plait ie remendrai por uostre proiere |et por ce que uos me dites 	1132|1133
1134	Lors descentas Dde son cheual 	que uos estes cheualiers errans |com ie sui Ices descent lancel. 	1134|1135
1135	Et uallet saillent des autres paueillons. 	et uarles saillent des autres pauillons. 	1136
1136	si le desarment demaintenant. 	si le desarment 	1137
1137	puis li aportent vn mantel de samit por affubler. 	et li portent un mantel de samis uermeil legier por le chaut 	1138
1138	et lors sen uont el grant paueillon entre lui et le cheualier. 	qui grans estoit |si le mainnent el grant pauillon entre lui et le cheualier. 	1139|1140
		et lors parolent ensanble entre lui et ses grans cheualiers. et lanc̃. et satracointent. 	1141
1139	et cil li demande 	et demande li uns a lautre de son estre. |Si demande li cheualiers 	1142|1143
		don il uient et don il ua. 	1144
1140	ou il aloit. 	et quel auanture le mainne si seul. |et il li conte une partie de son estre 	1145|1146
		et une partie len soile. 	1147
1141	Et lancelot li dist 	et totesuoie li dit 	1148
1142	quil volroit estre a la cort le roy baudemagu 	que a la cort bademagu: |uodroit estre. 	1149|1150
1143	pour combatre a. j. cheualier 	por soi desfandre uers un cheualier. 	1151
1144	qui lauait apele de traison. 	qui apelela de traison. 	1152
1145	Et en chou quil a parloient 	EN ce quil parloient ensamble. 	1153
1146	ensi orent li escuier mises lez tables. 	si ont li escuier misses les tables. 	1154
1147	si vont lauer 	Si ont laue. 	1155
1148|1149	si sassistrent li cheualier au mangier |Et vne damoisele 	Si ont assis lanc̃. et le cheualier et une damoisele 	1156
1150	qui moult estoit bele 	qui mout estoit bele. 	1157
1151	qui estoit amie au cheualier de laiens. 	et estoit amie au signor de Laiens. 	1158
1152	si mangerent tout. iij. ensamble 	Si mengerent 	1159
1153	mais moult regarde la damoisele lancelot. 	cui troi ensenble mais cele 	1160
1154	et ne se puet de lui regarder saouler. 	qui lanc̃ esgarde ne se puet saouler de lui esgarder. |Car tant li sanble biax: 	1161|1162
1155	Si ne prisa onques mais la biaute domme vers la soie. 	que ele ne prisa onques |mais biaute a ome enuers la soie nule rieu. 	1163|1164
1156	Si le regarde si ententieument 	Si le regarde si uiseument 	1165
1157	que tout en laisse le boire et le mangier. 	que tout en laisse le mengier. 	1166
1158|1159	si que a autre chose nentent. |fors ca lui remirer. 	Na autre chose nentant fors a lui remirer. 	1167
1160	Si ont li escuier oste le premier mes. 	Si ont li escuier oste le premier mes desus la table 	1168
1161	mais onques la damoisele nen gousta. 	que onques la damoisele nen tata. 	1169
1162	Ains pensa toutes voies a la grant biaute lancelot. 	ains pance totesuoies . 	1170
1163|1164	Et en celui pense |li descendoit au cuer vne si grant amor : 	et en se panser li dessent une si tresgrant amor 	1171
1165	que elle ama lancelot outre chou 	que ele aimme lautͣ. 	1172
1166	que femme nama onkes si homme. 	outre ce que fame nemma mais home. 	1173
1167	Si li est auis 	Si li est bien auis 	1174
1168	que sil lamoit 	que ce il lenmoit 	1175
1169	que elle seroit bone euree. 	que ele seroit bone euree. 	1176
1170	Mais chi endroit nen parole plus li contes. 	mais ci endroit nen parole plus li contes. 	1177
1171	mais cha auant vous deuisera 	Mais sa auant en la deuine page le uos deuisera il bien. 	1178
1172	comment elle lama merueilleusement. 	et coment ele lenma meruilleusement 	1179
1173	Et comment elle li pria. 	et coment ele le 	1180
1174	et la meruelle 	proia.et la merueille 	1181
1175	que sez amis en fist. 	que ses amis en fist 	1182
1176	quant il sot 	quant il sot 	1183
1177	que elle lama. 	que ele lemmoit. 	1184
1178|1179	Et comment elle morut por chou |quil le refusa, 	et coument ele morust porce que il la refasa. 	1185
1180	out ce vous trespassera li contes 	Tout ce nos trespasera li contes ci endroit. 	1186
1181	chi endroit pour deuiser vne autre auenture	por deuiser une auanture 	1187
1182	qui lor auint el pauellon 	qui lor auint el pauillon. 	1188
1183|1184	ensi com vous orres. |ANsi entendi la damoisele a regarder lancelot 	OR dit li contes 	1189
1185|1186	que onques ne manga |Et tant que on dut seruir du secont mes : 	que quant il orrent le secont mes eu. 	1190
1187	Et quant il orent le secont 	E uous un cheualier arme a unes armes uermeilles. |et uuit acorant par deuant le pauillon o grant compangnie de cheualiers. 	1191|1192
1188	mes es vous. j. cheualier arme dunes armes uermeilles 	et ciz as armes uermeilles 	1193
1189	qui vint corant par deuant le paueillon 	qui deuant uenoit: |entra el pauillon. 	1194|1195
1190	et vit el paueillon. j. escuier 	et uoit un escuier 	1196
1191	qui seruoit a la table 	qui seruoit a la table. 	1197
1192	qui estoit freres au cheualier de laiens. 	et estoit freres au cheualier de laiens. 	1198
1193	Et il cort mainte nant 	et il cort maintenant cele part 	1199
1194	si le prent par les espaulles 	et le prant as espaules 	1200
1195	et le met par deuant lui sor le col de son cheual. 	et le trait deuant lui sor larson de sa cele. 	1201
1196	si sen torne a tout. 	Si sen torne atant 	1202
1197	Et quant li cheualiers del paueillon vit chou 	et quant cil del pauillon uoit ce: 	1203
1198	si crie a lancelot. 	Si crie a lanc̾. 	1204
1199	Sire iou sui mors sil emporte ensi mon frere. 	a biax sire ie sui mors ce ciz en porte mon frere. 	1205
1200	quar il locirra sil nest secorus 	Car il locirra ia. |ce i nest cecorus. 	1206|1207
1201	Si vous pri pour dieu 	Si uous pri por dieu 	1208
1202	que vous metes paine en lui rescorre. 	que uos metes painne en lui rauoir. 	1209
1203	Lors saut maintenant lancelot doutre la table. 	Et lanc̃ saut de la table 	1210
1204	si demande ses armes 	et demande ses armes. 	1211
1205	Et vns escuiers vint a lui. 	et uns escuiers saut auaut 	1212
1206	si li dist 	si li dist. 	1213
1207	Par foy sire vos armes et vostre cheual enmainent il 	Par foi sire et uos armes et uostre cheual enmainnent il. 	1214
1208	voire fait il : 	uoire fait cil: 	1215
1209	par mon chief por chou ne remandra il mie 	par mon chief iaporte ne remandra 	1216
1210	que ams iou ne lez sieue. 	que ie nes sieue. 	1217
1211|1212	Et lors sen ist hors del paueillon. |et li cheualiers aueques lui. 	Lors uient fors del pauillon et li cheualiers o lui 	1218
1213	et il regarde chiaus 	et regardent cex 	1219
1214	qui sen vont 	qui sen uont. 	1220
1215	qui auoient passe laigue par. j. pont de fust. 	qui ia auoiet passe leue par .i. poncel de fust. 	1221
1216	Et lancelot demande au cheualier sil remandra 	et lanc̃. demande au cheualier |ce il remaindra. 	1222|1223
1217	Sire fait il nenil 	Sire fait cil non. 	1224
1218	ains vous tendrai compaignie 	ains uos ferai compangnie. 	1225
1219	tant que vous aies troue 	tant que nos aions troue 	1226
1220	qui armes vous volsist baillier. 	qui armes nos baut. 	1227
1221	Lors acoillent lor chemin droit au pont 	Et lors acuellent lor uoie. tout a pie. |et uienent au pont 	1228|1229
1222	et passent outre. 	si passent outre. 	1230
1223	Et sadrecent a vn tertre par ou li cheualier vont. 	et sadrescent au tertre par ou li cheualiers sen ua. 	1231
1224	Si nont gaires ale quant il ont encontre. j. cheualier a vnes armes noires 	Si nont gaires ale |quant il uoient .i. cheualier arme a unes armes noires. 	1232|1233
1225	qui venoit au pont par. j. Chemin de trauers. 	qui uenoit au pont par .i chemin de de trauers. 	1234
1226	Et quant il vit lancelot si sarreste por chou 	et quant il uoit lanc̃ si sareste 	1235
1227	quil le connut bien.	por ce que bien le quenoissoit. 	1236
1228	Si li demande 	Si li demande 	1237
1229	ou il aloit ensi tout a pie et desarmes. 	ou il ua Si a pie et ansi desarmes 	1238
1230	Qui estes vous fait lancelot 	Qui estes uos fait il sire cheualiers 	1239
1231	qui me demandes ou ie vois. 	qui me demandes ou ie uois. 	1240
1232	Iou sui fait il vns cheualiers destrange pais 	Ie sui fait il de cest estrange pais. 	1241
